source_row_id,report_date,platform,campaign_id,campaign_name,state,city,device_type,impressions,clicks,conversions,spend_inr
SRC0001,2026-03-23,Google Ads,IN_GO_1070,Summer Savings | Fashion | Maharashtra | Social,Maharashtra,Nagpur,Tablet,37790,1320,14,9752.63
SRC0337,2026-01-17,Meta Ads,IN_ME_1058,Festive Cashback | Electronics | Karnataka | Social,Karnataka,Mangaluru,Desktop,101073,3658,120,101484.08
SRC0338,2026-03-14,LinkedIn Ads,IN_LI_1029,New Year | Fashion | Gujarat | Search,Gujarat,Vadodara,Mobile,201698,8521,372,326904.48
SRC0339,2026-01-18,YouTube Ads,IN_YO_1014,Wedding Season | Grocery | Rajasthan | Video,Rajasthan,Udaipur,Tablet,61077,2298,33,34804.5
SRC0340,2026-01-18,LinkedIn Ads,IN_LI_1004,Holi Offer | Travel | Tamil Nadu | Search,Tamil Nadu,Coimbatore,Tablet,228029,7869,324,220225.82
SRC0341,2026-01-05,LinkedIn Ads,IN_LI_1038,Monsoon Deals | Grocery | Delhi NCR | Display,Delhi NCR,Faridabad,Tablet,50096,1441,71,28771.85
SRC0342,2026-03-06,Google Ads,IN_GO_1021,Monsoon Deals | EdTech | Tamil Nadu | Programmatic,Tamil Nadu,Madurai,Desktop,61961,2091,113,83004.54
SRC0343,2026-01-19,DV360,IN_DV_1034,Summer Savings | EdTech | Gujarat | Display,Gujarat,Ahmedabad,Mobile,111845,1953,122,48809.84
SRC0344,2026-02-16,DV360,IN_DV_1067,Diwali Sale | Electronics | Rajasthan | Video,Rajasthan,Udaipur,Tablet,181085,8448,645,121884.51
SRC0345,2026-03-11,LinkedIn Ads,IN_LI_1033,New Year | Grocery | Telangana | Programmatic,Telangana,Warangal,Tablet,113652,6098,160,124048.27
SRC0346,2026-02-14,DV360,IN_DV_1030,Diwali Sale | Beauty | Rajasthan | Social,Rajasthan,Jodhpur,Mobile,35208,1098,34,10689.0
SRC0347,2026-01-21,YouTube Ads,IN_YO_1015,Holi Offer | Travel | Kerala | Social,Kerala,Kozhikode,Desktop,141226,5519,260,154630.36
SRC0348,2026-03-24,DV360,IN_DV_1066,Diwali Sale | Fashion | Maharashtra | Programmatic,Maharashtra,Pune,Mobile,25273,1254,25,13045.57
SRC0349,2026-01-24,LinkedIn Ads,IN_LI_1028,Festive Cashback | Travel | West Bengal | Search,West Bengal,Durgapur,Mobile,132755,4741,221,111362.48
SRC0350,2026-01-29,DV360,IN_DV_1044,Festive Cashback | EdTech | Kerala | Social,Kerala,Kochi,Mobile,133874,4716,64,90527.26
SRC0351,2026-01-17,Google Ads,IN_GO_1078,Back to College | EdTech | Maharashtra | Programmatic,Maharashtra,Pune,Mobile,40244,591,48,16779.83
SRC0352,2026-03-10,LinkedIn Ads,IN_LI_1056,Wedding Season | Travel | Karnataka | Social,Karnataka,Bengaluru,Tablet,151850,4041,322,131139.25
SRC0353,2026-02-24,Meta Ads,IN_ME_1018,Republic Day | Beauty | Rajasthan | Programmatic,Rajasthan,Udaipur,Desktop,81720,2400,64,93961.7
SRC0354,2026-02-06,LinkedIn Ads,IN_LI_1067,IPL Promo | Fashion | Uttar Pradesh | Search,Uttar Pradesh,Agra,Tablet,45888,1444,55,17363.92
SRC0355,2026-02-10,DV360,IN_DV_1069,Monsoon Deals | Home Appliances | Gujarat | Programmatic,Gujarat,Ahmedabad,Desktop,126034,4243,246,189490.87
SRC0356,2026-02-20,Meta Ads,IN_ME_1072,Back to College | Home Appliances | West Bengal | Social,West Bengal,Durgapur,Tablet,141814,2614,86,46505.12
SRC0357,2026-02-20,Meta Ads,IN_ME_1066,Wedding Season | EdTech | Karnataka | Social,Karnataka,Mysuru,Mobile,120004,5342,393,154822.13
SRC0358,2026-03-29,Google Ads,IN_GO_1077,Diwali Sale | EdTech | Telangana | Search,Telangana,Warangal,Desktop,129131,1332,39,25161.02
SRC0359,2026-03-19,Google Ads,IN_GO_1077,Festive Cashback | Travel | West Bengal | Programmatic,West Bengal,Howrah,Tablet,30063,1573,118,47303.4
SRC0360,2026-02-26,Google Ads,IN_GO_1066,Back to College | Grocery | Tamil Nadu | Social,Tamil Nadu,Madurai,Tablet,150217,6042,353,190153.9
SRC0361,2026-02-16,Meta Ads,IN_ME_1051,Holi Offer | Grocery | Maharashtra | Display,Maharashtra,Pune,Tablet,121286,4210,212,143486.95
SRC0362,2026-01-09,Google Ads,IN_GO_1029,Back to College | Beauty | Uttar Pradesh | Video,Uttar Pradesh,Varanasi,Desktop,173954,9252,419,187484.32
SRC0363,2026-01-01,YouTube Ads,IN_YO_1038,Back to College | Electronics | Telangana | Programmatic,Telangana,Warangal,Tablet,104120,5456,402,235717.96
SRC0364,2026-03-10,LinkedIn Ads,IN_LI_1059,New Year | Beauty | Delhi NCR | Display,Delhi NCR,Faridabad,Desktop,193675,5534,310,25650.39
SRC0365,2026-01-15,YouTube Ads,IN_YO_1046,Summer Savings | Travel | Karnataka | Social,Karnataka,Hubballi,Desktop,150398,4849,317,69966.28
SRC0366,2026-02-06,Google Ads,IN_GO_1041,Republic Day | Electronics | West Bengal | Programmatic,West Bengal,Durgapur,Desktop,107677,1799,99,19942.91
SRC0367,2026-03-29,Meta Ads,IN_ME_1030,Summer Savings | Fashion | Rajasthan | Social,Rajasthan,Jodhpur,Mobile,68154,3197,244,58425.61
SRC0368,2026-01-14,Google Ads,IN_GO_1048,Festive Cashback | Electronics | Karnataka | Programmatic,Karnataka,Hubballi,Desktop,177704,3812,311,152712.42
SRC0369,2026-03-15,YouTube Ads,IN_YO_1017,Back to College | Grocery | Rajasthan | Display,Rajasthan,Jaipur,Tablet,29194,927,39,39393.48
SRC0370,2026-01-05,LinkedIn Ads,IN_LI_1002,Monsoon Deals | Home Appliances | Gujarat | Search,Gujarat,Rajkot,Desktop,18098,706,27,5422.81
SRC0371,2026-02-16,LinkedIn Ads,IN_LI_1079,Back to College | Grocery | Delhi NCR | Social,Delhi NCR,Gurugram,Desktop,104940,2511,122,30727.35
SRC0372,2026-03-31,YouTube Ads,IN_YO_1030,IPL Promo | Home Appliances | Gujarat | Social,Gujarat,Rajkot,Tablet,228435,2488,74,33055.36
SRC0373,2026-02-25,DV360,IN_DV_1064,Monsoon Deals | Home Appliances | Tamil Nadu | Search,Tamil Nadu,Chennai,Desktop,50250,2752,213,68678.33
SRC0374,2026-02-10,DV360,IN_DV_1013,Back to College | EdTech | Delhi NCR | Programmatic,Delhi NCR,Noida,Desktop,196021,2745,70,38575.54
SRC0375,2026-03-22,Google Ads,IN_GO_1072,Republic Day | Grocery | Rajasthan | Video,Rajasthan,Jodhpur,Tablet,227340,4234,40,36121.76
SRC0376,2026-03-28,LinkedIn Ads,IN_LI_1046,Festive Cashback | Travel | Tamil Nadu | Programmatic,Tamil Nadu,Madurai,Desktop,100220,3907,187,133095.22
SRC0377,2026-01-11,DV360,IN_DV_1044,Wedding Season | Travel | Kerala | Social,Kerala,Thiruvananthapuram,Tablet,125576,4637,254,179588.14
SRC0378,2026-01-10,Google Ads,IN_GO_1035,Summer Savings | Grocery | Telangana | Video,Telangana,Warangal,Tablet,173698,6528,197,143376.31
SRC0379,2026-02-16,LinkedIn Ads,IN_LI_1031,New Year | Fashion | Uttar Pradesh | Social,Uttar Pradesh,Agra,Mobile,188545,3456,238,119626.67
SRC0380,2026-01-27,Meta Ads,IN_ME_1051,Holi Offer | Electronics | West Bengal | Display,West Bengal,Kolkata,Mobile,152358,6625,98,95345.47
SRC0381,2026-01-20,Google Ads,IN_GO_1017,Summer Savings | Fashion | West Bengal | Video,West Bengal,Howrah,Tablet,49413,1571,34,7790.48
SRC0382,2026-02-15,YouTube Ads,IN_YO_1070,Back to College | Grocery | Rajasthan | Programmatic,Rajasthan,Udaipur,Mobile,61409,2146,97,74208.32
SRC0383,2026-03-14,DV360,IN_DV_1057,Republic Day | Home Appliances | Uttar Pradesh | Programmatic,Uttar Pradesh,Varanasi,Mobile,95705,2289,67,36848.95
SRC0384,2026-01-01,LinkedIn Ads,IN_LI_1063,IPL Promo | Home Appliances | Telangana | Programmatic,Telangana,Warangal,Tablet,213042,6258,54,133690.06
SRC0385,2026-02-07,LinkedIn Ads,IN_LI_1056,Back to College | Grocery | Tamil Nadu | Social,Tamil Nadu,Chennai,Tablet,118481,2161,143,65496.92
SRC0386,2026-02-18,Meta Ads,IN_ME_1069,New Year | Travel | Delhi NCR | Social,Delhi NCR,New Delhi,Desktop,227024,4352,101,27597.14
SRC0387,2026-01-18,YouTube Ads,IN_YO_1042,Festive Cashback | Home Appliances | Karnataka | Video,Karnataka,Hubballi,Mobile,20084,270,23,1192.98
SRC0388,2026-01-14,YouTube Ads,IN_YO_1020,Wedding Season | Travel | Delhi NCR | Search,Delhi NCR,Gurugram,Mobile,18860,569,20,9348.92
SRC0389,2026-03-05,YouTube Ads,IN_YO_1035,Diwali Sale | Grocery | Rajasthan | Search,Rajasthan,Jodhpur,Mobile,218332,5508,289,60789.35
SRC0390,2026-02-02,DV360,IN_DV_1005,Summer Savings | Home Appliances | Maharashtra | Display,Maharashtra,Mumbai,Tablet,67213,1921,136,48269.49
SRC0391,2026-01-27,DV360,IN_DV_1071,IPL Promo | Grocery | West Bengal | Social,West Bengal,Durgapur,Tablet,151557,1816,86,28875.75
SRC0392,2026-02-16,Google Ads,IN_GO_1022,Summer Savings | Travel | Tamil Nadu | Display,Tamil Nadu,Chennai,Mobile,223244,4359,77,158011.43
SRC0393,2026-01-02,Google Ads,IN_GO_1012,Wedding Season | Travel | Kerala | Programmatic,Kerala,Kozhikode,Desktop,80201,1100,17,32091.14
SRC0394,2026-03-22,Google Ads,IN_GO_1063,Monsoon Deals | Travel | Maharashtra | Programmatic,Maharashtra,Nagpur,Mobile,75994,1635,87,49463.34
SRC0395,2026-02-14,DV360,IN_DV_1063,New Year | Grocery | Tamil Nadu | Social,Tamil Nadu,Chennai,Mobile,200237,5494,176,178154.31
SRC0396,2026-01-25,LinkedIn Ads,IN_LI_1071,Republic Day | Grocery | Telangana | Display,Telangana,Karimnagar,Tablet,57033,534,11,8421.4
SRC0397,2026-02-03,LinkedIn Ads,IN_LI_1024,Diwali Sale | EdTech | Gujarat | Programmatic,Gujarat,Rajkot,Tablet,246455,1704,133,60840.79
SRC0398,2026-01-31,YouTube Ads,IN_YO_1037,Summer Savings | Beauty | Karnataka | Display,Karnataka,Hubballi,Tablet,99567,2596,89,19456.08
SRC0399,2026-03-26,Google Ads,IN_GO_1063,Monsoon Deals | EdTech | Maharashtra | Search,Maharashtra,Pune,Mobile,65231,707,38,27011.95
SRC0400,2026-03-26,DV360,IN_DV_1027,Diwali Sale | Grocery | Uttar Pradesh | Social,Uttar Pradesh,Varanasi,Mobile,186900,5621,455,38325.14
SRC0401,2026-03-23,Google Ads,IN_GO_1006,Republic Day | EdTech | Gujarat | Search,Gujarat,Rajkot,Tablet,207492,1960,64,83694.05
SRC0402,2026-03-08,Google Ads,IN_GO_1032,Back to College | Home Appliances | Karnataka | Social,Karnataka,Mysuru,Tablet,164429,6024,136,208379.59
SRC0403,2026-02-23,Google Ads,IN_GO_1024,Wedding Season | Travel | Kerala | Display,Kerala,Thiruvananthapuram,Mobile,159170,4086,145,41122.82
SRC0404,2026-03-18,DV360,IN_DV_1056,Back to College | Grocery | Gujarat | Video,Gujarat,Vadodara,Tablet,231571,9625,557,258628.61
SRC0405,2026-01-28,DV360,IN_DV_1005,Republic Day | Home Appliances | Uttar Pradesh | Display,Uttar Pradesh,Varanasi,Mobile,89575,3152,158,140978.24
SRC0406,2026-02-08,Google Ads,IN_GO_1036,Summer Savings | EdTech | Delhi NCR | Video,Delhi NCR,Gurugram,Tablet,160139,4972,272,135347.24
SRC0407,2026-01-13,Google Ads,IN_GO_1032,Monsoon Deals | Fashion | Rajasthan | Video,Rajasthan,Udaipur,Tablet,76078,1411,46,38344.23
SRC0408,2026-03-14,Meta Ads,IN_ME_1039,Wedding Season | Fashion | Karnataka | Display,Karnataka,Mangaluru,Tablet,24796,1036,57,7000.06
SRC0409,2026-01-08,YouTube Ads,IN_YO_1078,New Year | EdTech | Gujarat | Search,Gujarat,Rajkot,Tablet,17997,666,39,3827.04
SRC0410,2026-03-09,Google Ads,IN_GO_1051,Republic Day | Beauty | Gujarat | Social,Gujarat,Surat,Mobile,131815,5653,311,40918.92
SRC0411,2026-02-25,YouTube Ads,IN_YO_1007,Monsoon Deals | Grocery | West Bengal | Search,West Bengal,Kolkata,Tablet,158694,4056,60,98664.87
SRC0412,2026-03-31,Meta Ads,IN_ME_1074,Back to College | Fashion | Telangana | Display,Telangana,Warangal,Tablet,66406,2224,199,56169.97
SRC0413,2026-02-01,Google Ads,IN_GO_1053,Republic Day | Travel | Delhi NCR | Programmatic,Delhi NCR,Faridabad,Mobile,126028,3011,71,53589.13
SRC0414,2026-03-25,Google Ads,IN_GO_1006,Republic Day | Beauty | Delhi NCR | Display,Delhi NCR,Gurugram,Desktop,229478,4002,256,39914.49
SRC0415,2026-01-11,Google Ads,IN_GO_1015,Festive Cashback | Fashion | Maharashtra | Video,Maharashtra,Pune,Desktop,94984,2664,26,32431.26
SRC0416,2026-03-10,Meta Ads,IN_ME_1019,Back to College | EdTech | Tamil Nadu | Video,Tamil Nadu,Madurai,Tablet,197208,7935,75,219757.49
SRC0417,2026-03-26,LinkedIn Ads,IN_LI_1080,Monsoon Deals | Electronics | Maharashtra | Video,Maharashtra,Nagpur,Tablet,86114,740,45,2845.94
SRC0418,2026-02-19,YouTube Ads,IN_YO_1066,Diwali Sale | Grocery | Gujarat | Display,Gujarat,Ahmedabad,Desktop,201040,2187,74,86323.23
SRC0419,2026-03-10,Google Ads,IN_GO_1032,Back to College | Home Appliances | Telangana | Programmatic,Telangana,Hyderabad,Mobile,153783,3220,155,110742.93
SRC0420,2026-01-03,YouTube Ads,IN_YO_1033,IPL Promo | Fashion | Gujarat | Programmatic,Gujarat,Vadodara,Mobile,245339,6126,551,273219.64
SRC0421,2026-03-13,YouTube Ads,IN_YO_1049,Republic Day | Home Appliances | Tamil Nadu | Social,Tamil Nadu,Chennai,Tablet,151503,8040,468,236852.54
SRC0422,2026-01-30,DV360,IN_DV_1070,Monsoon Deals | Home Appliances | Tamil Nadu | Video,Tamil Nadu,Madurai,Desktop,49543,799,15,20746.98
SRC0423,2026-01-26,Meta Ads,IN_ME_1009,New Year | EdTech | Delhi NCR | Social,Delhi NCR,Gurugram,Desktop,161103,5173,346,57635.56
SRC0424,2026-01-19,Google Ads,IN_GO_1025,New Year | Grocery | Gujarat | Display,Gujarat,Rajkot,Mobile,42989,535,5,23763.18
SRC0425,2026-03-20,YouTube Ads,IN_YO_1004,Festive Cashback | Fashion | Kerala | Programmatic,Kerala,Kozhikode,Mobile,109178,1080,77,9789.76
SRC0426,2026-03-19,DV360,IN_DV_1025,New Year | Home Appliances | Gujarat | Display,Gujarat,Surat,Mobile,74316,563,39,2321.3
SRC0427,2026-02-04,DV360,IN_DV_1057,Summer Savings | EdTech | Tamil Nadu | Social,Tamil Nadu,Madurai,Mobile,242312,8780,565,346556.77
SRC0428,2026-02-01,DV360,IN_DV_1079,Festive Cashback | Travel | West Bengal | Display,West Bengal,Kolkata,Desktop,209633,7132,370,214800.46
SRC0429,2026-01-05,LinkedIn Ads,IN_LI_1069,Wedding Season | EdTech | Karnataka | Search,Karnataka,Hubballi,Tablet,118707,6434,72,125958.49
SRC0430,2026-03-22,Google Ads,IN_GO_1022,Wedding Season | Home Appliances | Tamil Nadu | Video,Tamil Nadu,Coimbatore,Desktop,125745,2568,214,82517.67
SRC0431,2026-01-19,DV360,IN_DV_1053,Back to College | Electronics | Rajasthan | Social,Rajasthan,Jaipur,Desktop,99793,2803,63,78478.65
SRC0432,2026-01-26,DV360,IN_DV_1015,Republic Day | Travel | Karnataka | Social,Karnataka,Mangaluru,Mobile,200133,5607,211,141511.81
SRC0433,2026-02-19,LinkedIn Ads,IN_LI_1043,New Year | Beauty | Kerala | Display,Kerala,Kochi,Mobile,163240,7948,625,81293.34
SRC0434,2026-01-19,Meta Ads,IN_ME_1024,IPL Promo | Grocery | Maharashtra | Display,Maharashtra,Nashik,Tablet,45816,2292,198,8358.04
SRC0435,2026-02-02,Google Ads,IN_GO_1028,Wedding Season | Beauty | Rajasthan | Search,Rajasthan,Udaipur,Mobile,169366,6489,293,141705.66
SRC0436,2026-03-18,LinkedIn Ads,IN_LI_1024,Back to College | Grocery | Maharashtra | Programmatic,Maharashtra,Pune,Mobile,53864,468,17,4461.46
SRC0437,2026-01-05,LinkedIn Ads,IN_LI_1023,Republic Day | Electronics | Kerala | Search,Kerala,Thiruvananthapuram,Desktop,57293,2230,129,71801.13
SRC0438,2026-03-18,LinkedIn Ads,IN_LI_1012,Wedding Season | Travel | Uttar Pradesh | Programmatic,Uttar Pradesh,Kanpur,Mobile,216460,4473,170,85997.82
SRC0439,2026-01-09,DV360,IN_DV_1036,IPL Promo | Home Appliances | Uttar Pradesh | Social,Uttar Pradesh,Lucknow,Tablet,101300,3223,164,104350.83
SRC0440,2026-03-20,Google Ads,IN_GO_1078,Wedding Season | Travel | Karnataka | Programmatic,Karnataka,Bengaluru,Desktop,237245,5102,260,228536.49
SRC0441,2026-02-15,Meta Ads,IN_ME_1079,Wedding Season | Beauty | Kerala | Display,Kerala,Kozhikode,Mobile,76006,3095,273,11035.56
SRC0442,2026-01-04,DV360,IN_DV_1045,Festive Cashback | Home Appliances | Karnataka | Display,Karnataka,Mysuru,Desktop,161909,7366,187,221610.97
SRC0443,2026-03-30,YouTube Ads,IN_YO_1015,IPL Promo | Grocery | Delhi NCR | Programmatic,Delhi NCR,New Delhi,Mobile,194787,4349,176,117902.45
SRC0444,2026-01-04,Meta Ads,IN_ME_1018,Republic Day | Travel | Tamil Nadu | Display,Tamil Nadu,Coimbatore,Mobile,141221,1922,87,75739.89
SRC0445,2026-02-12,DV360,IN_DV_1041,Diwali Sale | EdTech | West Bengal | Programmatic,West Bengal,Durgapur,Tablet,160536,5178,129,165426.6
SRC0446,2026-02-15,Google Ads,IN_GO_1078,Diwali Sale | Grocery | Telangana | Display,Telangana,Warangal,Tablet,117122,1778,31,63949.81
SRC0447,2026-02-09,YouTube Ads,IN_YO_1058,New Year | Electronics | Maharashtra | Display,Maharashtra,Nagpur,Desktop,232437,12222,314,196116.77
SRC0448,2026-01-15,YouTube Ads,IN_YO_1065,Holi Offer | Home Appliances | Maharashtra | Programmatic,Maharashtra,Pune,Desktop,55390,848,71,28744.07
SRC0449,2026-03-09,YouTube Ads,IN_YO_1005,Holi Offer | EdTech | Gujarat | Programmatic,Gujarat,Surat,Mobile,135420,3384,267,28111.54
SRC0450,2026-02-09,Google Ads,IN_GO_1040,Republic Day | Home Appliances | Kerala | Search,Kerala,Kochi,Tablet,20893,716,24,29014.92
SRC0451,2026-02-11,Meta Ads,IN_ME_1016,IPL Promo | Beauty | Tamil Nadu | Video,Tamil Nadu,Coimbatore,Tablet,86474,1151,35,4757.26
SRC0452,2026-03-21,LinkedIn Ads,IN_LI_1019,Summer Savings | Beauty | Uttar Pradesh | Video,Uttar Pradesh,Lucknow,Desktop,199642,9062,499,96128.89
SRC0453,2026-02-09,LinkedIn Ads,IN_LI_1007,Diwali Sale | Fashion | Gujarat | Search,Gujarat,Rajkot,Tablet,42768,1060,15,20950.42
SRC0454,2026-03-18,LinkedIn Ads,IN_LI_1069,Republic Day | Grocery | Rajasthan | Video,Rajasthan,Jodhpur,Tablet,35590,1911,133,43621.17
SRC0455,2026-01-17,Google Ads,IN_GO_1029,Wedding Season | Grocery | Rajasthan | Display,Rajasthan,Jaipur,Mobile,52675,2538,148,105031.97
SRC0456,2026-02-20,Meta Ads,IN_ME_1015,Wedding Season | Home Appliances | Gujarat | Search,Gujarat,Vadodara,Desktop,107128,3155,244,47999.16
SRC0457,2026-02-14,LinkedIn Ads,IN_LI_1072,Back to College | Electronics | Kerala | Display,Kerala,Kochi,Desktop,185249,1755,57,39716.45
SRC0458,2026-03-17,DV360,IN_DV_1009,Summer Savings | Beauty | Tamil Nadu | Social,Tamil Nadu,Madurai,Desktop,104316,1690,109,36153.6
SRC0459,2026-02-25,LinkedIn Ads,IN_LI_1076,Monsoon Deals | Travel | Gujarat | Search,Gujarat,Surat,Mobile,171257,4912,262,184759.76
SRC0460,2026-01-23,YouTube Ads,IN_YO_1064,Festive Cashback | Electronics | West Bengal | Programmatic,West Bengal,Kolkata,Desktop,184080,7059,108,264055.26
SRC0461,2026-03-16,Google Ads,IN_GO_1079,Monsoon Deals | Home Appliances | Telangana | Programmatic,Telangana,Karimnagar,Desktop,166501,4647,115,185476.42
SRC0462,2026-02-08,LinkedIn Ads,IN_LI_1066,Republic Day | Electronics | Delhi NCR | Programmatic,Delhi NCR,Faridabad,Tablet,120957,5749,447,35011.63
SRC0463,2026-03-12,Google Ads,IN_GO_1056,Holi Offer | EdTech | Maharashtra | Video,Maharashtra,Nagpur,Mobile,199083,6951,411,229651.35
SRC0464,2026-02-21,DV360,IN_DV_1025,Summer Savings | Travel | West Bengal | Social,West Bengal,Durgapur,Mobile,160600,3990,334,153050.22
SRC0465,2026-01-20,YouTube Ads,IN_YO_1063,Diwali Sale | Electronics | Telangana | Search,Telangana,Hyderabad,Tablet,187471,5136,458,36021.51
SRC0466,2026-03-24,DV360,IN_DV_1066,Festive Cashback | Home Appliances | Rajasthan | Programmatic,Rajasthan,Jodhpur,Desktop,126181,4170,187,76082.69
SRC0467,2026-01-24,DV360,IN_DV_1070,Festive Cashback | Home Appliances | Kerala | Social,Kerala,Kochi,Desktop,166087,3983,351,107852.5
SRC0468,2026-02-17,Google Ads,IN_GO_1067,Holi Offer | Fashion | Kerala | Programmatic,Kerala,Thiruvananthapuram,Desktop,35508,1123,65,15359.38
SRC0469,2026-03-22,Google Ads,IN_GO_1059,Festive Cashback | Electronics | Uttar Pradesh | Video,Uttar Pradesh,Varanasi,Desktop,149391,7528,414,129916.95
SRC0470,2026-02-15,YouTube Ads,IN_YO_1073,Diwali Sale | Travel | Delhi NCR | Programmatic,Delhi NCR,Gurugram,Tablet,83273,750,35,7887.59
SRC0471,2026-01-07,YouTube Ads,IN_YO_1010,IPL Promo | Home Appliances | Kerala | Search,Kerala,Kochi,Tablet,238201,10577,303,307321.16
SRC0472,2026-02-05,YouTube Ads,IN_YO_1058,Festive Cashback | Fashion | Maharashtra | Programmatic,Maharashtra,Mumbai,Tablet,111932,5102,150,166234.17
SRC0473,2026-03-04,Meta Ads,IN_ME_1053,Republic Day | Electronics | Uttar Pradesh | Social,Uttar Pradesh,Lucknow,Desktop,216947,5374,334,180722.04
SRC0474,2026-01-22,Meta Ads,IN_ME_1022,Republic Day | Electronics | Kerala | Video,Kerala,Kozhikode,Mobile,136638,3489,114,120249.25
SRC0475,2026-03-10,Meta Ads,IN_ME_1056,New Year | Home Appliances | West Bengal | Video,West Bengal,Durgapur,Tablet,18109,364,26,7044.55
SRC0476,2026-02-10,LinkedIn Ads,IN_LI_1035,Back to College | Travel | Maharashtra | Video,Maharashtra,Mumbai,Tablet,102809,1978,145,27883.42
SRC0477,2026-03-16,DV360,IN_DV_1044,Summer Savings | Travel | Rajasthan | Programmatic,Rajasthan,Jodhpur,Tablet,192659,7672,174,201205.27
SRC0478,2026-03-28,Google Ads,IN_GO_1058,New Year | Electronics | Karnataka | Programmatic,Karnataka,Bengaluru,Tablet,107147,1794,56,20653.96
SRC0479,2026-01-04,LinkedIn Ads,IN_LI_1016,Festive Cashback | Travel | Karnataka | Social,Karnataka,Bengaluru,Tablet,37645,1805,33,55486.38
SRC0480,2026-03-24,LinkedIn Ads,IN_LI_1010,Monsoon Deals | Grocery | Telangana | Video,Telangana,Hyderabad,Tablet,182452,5148,461,182385.42
SRC0481,2026-03-30,YouTube Ads,IN_YO_1043,Holi Offer | Grocery | Delhi NCR | Search,Delhi NCR,Gurugram,Desktop,30744,573,42,6236.57
SRC0482,2026-01-09,DV360,IN_DV_1070,New Year | Fashion | Tamil Nadu | Display,Tamil Nadu,Madurai,Mobile,216512,5874,342,46459.6
SRC0483,2026-02-26,YouTube Ads,IN_YO_1003,Holi Offer | Electronics | Karnataka | Programmatic,Karnataka,Bengaluru,Desktop,145469,1933,116,81601.77
SRC0484,2026-03-27,DV360,IN_DV_1063,Republic Day | Home Appliances | Delhi NCR | Programmatic,Delhi NCR,Gurugram,Tablet,140341,3840,296,137890.13
SRC0485,2026-01-09,LinkedIn Ads,IN_LI_1069,New Year | Travel | Tamil Nadu | Display,Tamil Nadu,Chennai,Tablet,109088,2436,79,14105.85
SRC0486,2026-03-24,Google Ads,IN_GO_1026,Holi Offer | EdTech | Gujarat | Display,Gujarat,Vadodara,Tablet,61299,2033,177,62861.3
SRC0487,2026-02-08,DV360,IN_DV_1005,Wedding Season | Electronics | Karnataka | Display,Karnataka,Mangaluru,Mobile,65618,475,42,6363.64
SRC0488,2026-02-19,Google Ads,IN_GO_1044,Wedding Season | Beauty | Uttar Pradesh | Display,Uttar Pradesh,Varanasi,Mobile,29694,669,44,13599.82
SRC0489,2026-01-28,LinkedIn Ads,IN_LI_1005,Back to College | Fashion | Rajasthan | Programmatic,Rajasthan,Jodhpur,Mobile,207796,2688,165,61973.49
SRC0490,2026-03-21,Google Ads,IN_GO_1013,Monsoon Deals | Electronics | Tamil Nadu | Social,Tamil Nadu,Madurai,Desktop,134586,4838,370,29774.22
SRC0491,2026-01-14,Google Ads,IN_GO_1044,Festive Cashback | Fashion | Rajasthan | Search,Rajasthan,Jodhpur,Desktop,227735,10694,732,215840.82
SRC0492,2026-01-16,LinkedIn Ads,IN_LI_1023,Republic Day | EdTech | Uttar Pradesh | Social,Uttar Pradesh,Kanpur,Tablet,102950,936,28,32702.28
SRC0493,2026-01-22,YouTube Ads,IN_YO_1013,Wedding Season | Fashion | Uttar Pradesh | Programmatic,Uttar Pradesh,Kanpur,Mobile,222369,10567,615,378012.85
SRC0494,2026-01-03,DV360,IN_DV_1061,Diwali Sale | Fashion | Karnataka | Search,Karnataka,Bengaluru,Desktop,196497,2400,47,35386.59
SRC0495,2026-02-27,DV360,IN_DV_1064,Festive Cashback | Travel | Tamil Nadu | Search,Tamil Nadu,Chennai,Tablet,175445,9222,548,331781.7
SRC0496,2026-02-14,DV360,IN_DV_1047,Summer Savings | Electronics | Maharashtra | Programmatic,Maharashtra,Pune,Tablet,241159,10441,545,131556.18
SRC0497,2026-03-22,Meta Ads,IN_ME_1023,Summer Savings | Electronics | Delhi NCR | Social,Delhi NCR,New Delhi,Desktop,56880,2209,25,66848.15
SRC0498,2026-02-06,Meta Ads,IN_ME_1007,Republic Day | Beauty | West Bengal | Display,West Bengal,Howrah,Mobile,155865,2278,164,53829.25
SRC0499,2026-01-15,Google Ads,IN_GO_1026,Wedding Season | Beauty | Tamil Nadu | Programmatic,Tamil Nadu,Madurai,Desktop,210844,8257,286,295827.45
SRC0500,2026-02-11,Meta Ads,IN_ME_1010,New Year | EdTech | Karnataka | Social,Karnataka,Mysuru,Mobile,138467,4800,59,103624.32
